user_id,Join_Date,subscription_id,Country,Gender,Age
8485,2022-09-18,S01,Brazil,Male,52
8486,2021-02-12,S02,United Kingdom,Male,65
8487,2021-06-22,S03,Canada,Female,26
8488,2020-09-22,S01,Colombia,Female,27
8489,2020-12-18,S04,United States,Female,80
8490,2021-07-31,S02,Colombia,Male,35
8491,2021-05-12,S01,Canada,Male,54
8492,2021-07-26,S03,Italy,Female,23
8493,2020-11-15,S01,Italy,Male,74
8494,2020-02-27,S02,Canada,Female,62
8495,2021-04-22,S03,United States,Male,37
8496,2021-11-08,S02,Canada,Female,40
8497,2020-01-04,S01,France,Male,72
8498,2021-04-18,S03,Spain,Male,26
8499,2020-09-13,S02,Canada,Female,43
8500,2020-02-19,S01,Canada,Female,19
8501,2021-07-11,S04,Spain,Male,73
8502,2020-07-17,S02,Germany,Male,38
8503,2020-03-30,S04,Germany,Female,26
8504,2020-07-25,S01,Kenya,Male,74
8505,2021-01-19,S02,United States,Female,67
8506,2022-09-08,S03,Germany,Female,64
8507,2020-10-19,S02,Sweden,Female,36
8508,2021-03-22,S01,Brazil,Female,25
8509,2022-11-29,S01,Egypt,Male,54
8510,2021-08-28,S01,Saudi Arabia,Female,67
8511,2020-12-07,S02,Netherlands,Female,35
8512,2022-06-22,S01,New Zealand,Male,24
8513,2021-02-02,S01,Thailand,Female,78
8514,2020-01-30,S01,New Zealand,Female,67
8515,2021-01-31,S01,China,Male,74
8516,2021-03-15,S01,Turkey,Female,43
8517,2020-01-24,S03,Netherlands,Male,38
8518,2021-12-26,S01,United States,Male,78
8519,2020-02-03,S04,Poland,Female,35
8520,2021-10-26,S01,Sweden,Female,79
8521,2020-12-03,S02,France,Male,76
8522,2021-03-28,S02,Germany,Female,63
8523,2020-07-23,S01,Thailand,Male,58
8524,2022-07-26,S01,United States,Male,31
8525,2020-10-08,S01,United Kingdom,Female,30
8526,2022-10-31,S01,Argentina,Male,59
8527,2022-05-13,S01,Tanzania,Male,63
8528,2020-01-02,S01,Chile,Male,56
8529,2020-11-14,S02,Netherlands,Male,73
8530,2020-10-31,S01,Peru,Female,24
8531,2022-09-08,S02,United States,Male,21
8532,2021-12-19,S02,South Africa,Male,62
8533,2022-07-25,S01,Algeria,Female,43
8534,2020-02-13,S01,Venezuela,Female,73
8535,2020-11-17,S01,Ethiopia,Female,67
8536,2022-01-21,S02,Mexico,Male,46
8537,2022-06-14,S01,Sweden,Male,44
8538,2022-11-29,S01,Mexico,Female,22
8539,2020-06-22,S01,Philippines,Male,74
8540,2022-12-01,S01,United States,Male,68
8541,2022-08-28,S01,Malaysia,Male,35
8542,2021-02-08,S01,United States,Female,39
8543,2020-07-18,S05,France,Female,28
8544,2022-06-17,S01,Vietnam,Male,69
8545,2020-02-14,S02,Germany,Male,45
8546,2022-07-25,S01,Uganda,Female,58
8547,2020-10-24,S01,Colombia,Female,61
8548,2020-09-19,S03,France,Female,48
8549,2021-01-22,S03,Germany,Female,22
8550,2020-03-11,S02,Germany,Male,32
8551,2022-12-21,S01,Poland,Female,65
8552,2020-07-23,S01,Colombia,Male,44
8553,2022-01-20,S01,Brazil,Male,45
8554,2020-07-29,S01,Indonesia,Female,27
8555,2021-03-03,S01,Canada,Female,36
8556,2022-06-28,S01,United States,Female,21
8557,2020-06-05,S01,Venezuela,Male,52
8558,2021-06-14,S04,Netherlands,Female,63
8559,2022-05-17,S02,United Kingdom,Male,70
8560,2020-02-11,S03,Denmark,Male,60
8561,2020-01-13,S02,United States,Female,78
8562,2020-05-23,S02,France,Male,72
8563,2020-06-17,S02,United Kingdom,Female,70
8564,2021-05-02,S01,Peru,Male,33
8565,2020-11-14,S01,United Kingdom,Female,71
8566,2020-12-27,S01,Colombia,Male,71
8567,2020-04-17,S03,Italy,Female,64
8568,2021-10-25,S01,Argentina,Female,35
8569,2021-06-19,S03,Canada,Female,28
8570,2020-01-18,S02,Mexico,Female,33
8571,2020-03-31,S03,United Kingdom,Male,22
8572,2022-03-03,S01,Mexico,Female,71
8573,2021-03-23,S01,Sweden,Female,79
8574,2022-11-15,S02,Chile,Female,61
8575,2022-07-17,S02,Canada,Female,42
8576,2020-09-21,S01,Mexico,Male,76
8577,2022-12-15,S01,Morocco,Female,57
8578,2020-12-06,S01,Venezuela,Male,49
8579,2020-07-02,S01,Argentina,Male,41
8580,2021-05-08,S01,South Korea,Female,53
8581,2020-02-04,S01,Colombia,Female,63
8582,2020-12-22,S01,Uganda,Male,53
8583,2022-05-06,S02,Australia,Female,41
8584,2020-08-24,S03,United States,Female,32
8585,2021-04-23,S03,Venezuela,Male,43
8586,2020-03-26,S01,United States,Female,70
8587,2021-05-19,S01,India,Male,70
8588,2021-09-09,S01,United Kingdom,Female,35
8589,2020-06-24,S01,United States,Male,77
8590,2022-02-05,S01,France,Male,62
8591,2021-06-10,S01,Australia,Female,51
8592,2021-03-28,S01,Denmark,Female,74
8593,2021-03-19,S01,Mexico,Female,38
8594,2020-04-29,S02,United States,Male,23
8595,2020-11-02,S01,United States,Male,63
8596,2022-11-21,S02,Sweden,Female,35
8597,2020-08-11,S01,United States,Female,59
8598,2020-05-19,S02,Canada,Female,41
8599,2021-02-24,S01,Colombia,Female,64
8600,2020-03-11,S02,Canada,Male,48
8601,2022-03-09,S01,Venezuela,Male,29
8602,2020-08-15,S01,Colombia,Female,67
8603,2021-06-22,S01,Denmark,Female,21
8604,2021-07-02,S02,Netherlands,Male,76
8605,2020-07-25,S03,Norway,Female,40
8606,2022-09-13,S03,Canada,Male,18
8607,2020-10-25,S01,Morocco,Female,47
8608,2022-08-08,S01,Morocco,Male,74
8609,2022-12-25,S03,Sweden,Female,61
8610,2020-11-07,S04,Norway,Male,26
8611,2020-11-24,S02,Argentina,Female,20
8612,2020-10-25,S04,United States,Male,37
8613,2022-09-25,S01,Argentina,Female,21
8614,2021-02-26,S01,Italy,Female,26
8615,2022-07-09,S04,Norway,Female,76
8616,2022-03-24,S01,Netherlands,Female,19
8617,2021-03-11,S01,Argentina,Female,71
8618,2021-11-26,S02,United States,Male,38
8619,2022-04-04,S01,Indonesia,Male,68
8620,2020-09-11,S04,United Kingdom,Female,63
8621,2022-10-10,S01,Germany,Male,73
8622,2021-02-12,S01,France,Female,27
8623,2022-02-26,S01,Denmark,Male,38
8624,2021-04-02,S01,China,Male,40
8625,2021-09-04,S01,Philippines,Male,18
8626,2022-07-30,S03,Germany,Male,44
8627,2022-09-16,S02,United Kingdom,Male,31
8628,2021-08-06,S01,Chile,Female,27
8629,2020-09-29,S01,Canada,Male,57
8630,2022-01-04,S01,Canada,Female,46
8631,2022-08-05,S01,Brazil,Female,65
8632,2020-05-05,S01,United Kingdom,Male,24
8633,2021-08-19,S02,Uganda,Male,64
8634,2021-06-29,S01,Germany,Female,52
8635,2022-02-11,S02,Venezuela,Female,26
8636,2020-08-13,S01,Russia,Female,71
8637,2020-04-28,S02,Argentina,Female,48
8638,2020-07-09,S01,Argentina,Male,60
8639,2022-06-16,S01,Mexico,Male,57
8640,2021-09-25,S01,Canada,Male,28
8641,2022-02-15,S01,United States,Male,55
8642,2021-10-28,S02,Germany,Male,39
8643,2020-09-14,S03,United States,Female,79
8644,2020-01-25,S02,United States,Male,54
8645,2020-05-03,S01,Canada,Female,62
8646,2020-07-02,S01,Venezuela,Female,30
8647,2020-03-14,S02,Chile,Male,51
8648,2022-08-13,S01,Denmark,Male,78
8649,2022-10-10,S01,Peru,Female,64
8650,2021-02-15,S02,Colombia,Male,37
8651,2020-05-28,S01,Germany,Male,64
8652,2021-07-10,S01,Norway,Male,39
8653,2021-02-27,S01,Germany,Male,44
8654,2020-04-17,S01,Peru,Female,67
8655,2020-07-30,S02,Canada,Female,37
8656,2022-10-17,S05,Japan,Female,38
8657,2021-07-29,S01,Colombia,Male,40
8658,2022-03-06,S01,Spain,Female,23
8659,2022-07-27,S02,Poland,Female,70
8660,2022-08-09,S02,Spain,Male,31
8661,2022-11-13,S04,Italy,Female,19
8662,2021-07-05,S02,New Zealand,Female,42
8663,2021-09-10,S01,Colombia,Male,54
8664,2021-09-22,S01,Chile,Male,45
8665,2022-09-17,S01,Canada,Female,52
8666,2022-04-08,S01,Malaysia,Female,24
8667,2022-11-06,S01,Germany,Male,30
8668,2022-10-22,S04,United States,Male,32
8669,2021-03-18,S02,United States,Male,34
8670,2022-07-18,S02,Brazil,Female,34
8671,2020-05-05,S03,Canada,Male,34
8672,2022-01-23,S02,Italy,Other,60
8673,2022-07-26,S02,United States,Male,31
8674,2021-01-14,S01,Japan,Male,66
8675,2021-07-18,S01,Egypt,Male,24
8676,2021-03-13,S01,Germany,Male,20
8677,2020-11-01,S01,Chile,Female,28
8678,2020-02-04,S02,Norway,Male,34
8679,2021-12-05,S01,Colombia,Female,37
8680,2021-01-16,S01,Norway,Male,27
8681,2020-10-14,S02,Spain,Male,70
8682,2022-08-29,S01,Uganda,Female,60
8683,2021-04-02,S01,Peru,Female,67
8684,2021-12-09,S01,Russia,Female,53
8685,2020-02-07,S02,Canada,Female,26
8686,2020-07-16,S01,China,Male,21
8687,2021-02-26,S01,India,Male,72
8688,2020-06-14,S01,Morocco,Female,40
8689,2021-07-03,S04,United States,Male,35
8690,2020-03-29,S01,Peru,Male,24
8691,2021-09-29,S01,Sweden,Female,70
8692,2021-12-08,S02,Canada,Male,24
8693,2020-06-06,S01,Canada,Male,59
8694,2020-09-25,S02,Norway,Male,32
8695,2021-02-16,S02,Malaysia,Female,64
8696,2020-09-03,S01,Denmark,Male,26
8697,2021-04-25,S02,Norway,Female,46
8698,2022-04-04,S01,Canada,Female,54
8699,2022-10-19,S02,Canada,Female,37
8700,2022-07-10,S02,United States,Female,76
8701,2020-12-14,S02,United States,Male,35
8702,2022-07-05,S01,Tanzania,Male,53
8703,2022-09-07,S01,Brazil,Male,47
8704,2021-09-08,S03,Canada,Female,38
8705,2021-12-02,S02,Canada,Male,58
8706,2022-10-30,S03,Mexico,Male,47
8707,2022-02-17,S02,Germany,Female,40
8708,2021-09-12,S03,Canada,Female,27
8709,2021-07-15,S01,Argentina,Male,65
8710,2020-12-10,S02,United States,Female,30
8711,2022-08-13,S01,Colombia,Male,42
8712,2021-12-19,S03,United States,Female,43
8713,2022-06-17,S01,Ghana,Female,78
8714,2022-11-30,S01,Venezuela,Male,68
8715,2021-11-05,S01,Chile,Female,53
8716,2022-06-28,S02,Mexico,Female,49
8717,2022-02-15,S01,Philippines,Female,49
8718,2022-06-06,S01,United States,Male,79
8719,2020-11-01,S01,Argentina,Male,54
8720,2020-11-20,S01,Canada,Male,53
8721,2022-01-17,S01,Russia,Male,69
8722,2022-04-29,S01,Netherlands,Male,32
8723,2020-06-11,S04,New Zealand,Male,21
8724,2020-01-26,S01,United States,Male,33
8725,2020-03-04,S01,Chile,Female,59
8726,2021-08-21,S02,Italy,Male,48
8727,2020-04-07,S02,Sweden,Female,53
8728,2020-11-26,S01,United States,Female,21
8729,2022-06-05,S01,Argentina,Male,77
8730,2022-09-06,S03,Norway,Female,27
8731,2022-03-10,S01,Brazil,Other,47
8732,2020-12-05,S01,Canada,Female,68
8733,2021-09-09,S02,United States,Male,31
8734,2020-01-11,S01,United States,Female,18
8735,2021-02-02,S01,Egypt,Male,72
8736,2020-02-11,S01,Poland,Male,58
8737,2022-08-28,S02,Spain,Male,46
8738,2021-03-15,S03,Italy,Male,46
8739,2022-09-23,S03,United States,Male,60
8740,2020-12-06,S04,Denmark,Male,36
8741,2020-07-29,S01,Morocco,Female,78
8742,2020-09-12,S01,United Kingdom,Male,53
8743,2022-02-10,S04,Canada,Male,78
8744,2020-10-20,S03,United Kingdom,Male,58
8745,2020-07-03,S01,Morocco,Male,42
8746,2020-12-19,S01,Spain,Female,43
8747,2021-02-11,S01,France,Female,77
8748,2021-12-27,S03,Canada,Male,79
8749,2022-07-12,S01,Netherlands,Male,60
8750,2021-10-17,S01,Spain,Female,62
8751,2022-12-17,S02,United States,Male,48
8752,2020-01-09,S03,Canada,Female,61
8753,2022-02-16,S03,Denmark,Female,26
8754,2022-03-02,S02,United Kingdom,Male,18
8755,2020-02-12,S01,Germany,Male,42
8756,2021-06-07,S01,Chile,Male,45
8757,2021-04-02,S02,Spain,Female,25
8758,2020-01-30,S01,Canada,Male,52
8759,2021-02-19,S01,Spain,Male,22
8760,2021-04-16,S03,Spain,Male,62
8761,2021-05-07,S01,United States,Female,38
8762,2022-03-13,S02,United States,Male,32
8763,2020-03-18,S01,Italy,Female,71
8764,2022-03-02,S02,Netherlands,Female,19
8765,2021-10-21,S01,Venezuela,Female,66
8766,2022-10-28,S02,Denmark,Male,64
8767,2022-10-22,S03,United States,Female,53
8768,2021-12-27,S02,Canada,Male,63
8769,2021-01-16,S01,Canada,Female,22
8770,2021-12-02,S03,Canada,Female,61
8771,2021-01-10,S03,Germany,Male,48
8772,2022-04-18,S01,Vietnam,Female,61
8773,2022-04-13,S03,Spain,Male,73
8774,2021-08-18,S01,Russia,Female,62
8775,2021-05-16,S01,Mexico,Female,76
8776,2021-09-12,S03,Canada,Male,18
8777,2022-11-05,S01,Canada,Female,51
8778,2020-10-29,S01,Peru,Female,62
8779,2022-02-10,S02,France,Female,51
8780,2022-06-25,S01,Venezuela,Female,44
8781,2020-03-30,S01,Saudi Arabia,Male,24
8782,2022-11-16,S02,United States,Female,51
8783,2022-04-14,S01,Canada,Female,31
8784,2020-07-06,S01,Netherlands,Female,23
8785,2021-03-07,S01,Chile,Female,62
8786,2020-08-24,S02,South Africa,Male,18
8787,2022-11-08,S01,Venezuela,Male,58
8788,2022-04-17,S02,Turkey,Male,71
8789,2020-01-12,S01,South Korea,Female,68
8790,2020-07-06,S02,Chile,Female,20
8791,2021-08-18,S04,United States,Female,77
8792,2021-11-27,S01,Peru,Male,57
8793,2020-12-18,S04,Italy,Female,72
8794,2020-04-20,S01,Norway,Female,66
8795,2022-10-24,S04,United States,Female,65
8796,2022-11-26,S01,United States,Male,38
8797,2020-08-24,S02,Denmark,Female,33
8798,2020-03-02,S01,United States,Female,80
8799,2021-04-17,S01,Bangladesh,Female,28
8800,2020-11-05,S01,Venezuela,Male,73
8801,2021-05-18,S02,United States,Female,51
8802,2020-02-13,S04,United Kingdom,Male,38
8803,2021-03-07,S01,Morocco,Male,31
8804,2021-02-14,S01,Argentina,Female,40
8805,2020-08-28,S01,Canada,Male,56
8806,2022-09-28,S02,Italy,Male,38
8807,2021-07-26,S01,Colombia,Male,73
8808,2020-04-06,S01,Saudi Arabia,Female,41
8809,2022-08-13,S01,Kenya,Female,75
8810,2021-01-19,S01,Colombia,Female,22
8811,2020-05-03,S04,Canada,Female,41
8812,2022-04-15,S02,Bangladesh,Male,33
8813,2021-10-19,S01,South Korea,Male,55
8814,2021-10-30,S01,Canada,Female,74
8815,2020-07-08,S01,Peru,Female,52
8816,2020-12-26,S04,United States,Female,78
8817,2020-05-14,S01,Indonesia,Female,50
8818,2021-09-30,S04,Sweden,Male,50
8819,2021-12-06,S01,Peru,Male,35
8820,2020-11-20,S01,Canada,Female,58
8821,2022-05-04,S01,Egypt,Male,38
8822,2022-11-29,S04,Norway,Male,37
8823,2021-12-19,S03,United States,Male,25
8824,2022-09-12,S03,United States,Other,25
8825,2022-08-08,S03,Canada,Female,57
8826,2021-10-24,S01,Kenya,Male,35
8827,2020-09-24,S01,Brazil,Female,56
8828,2020-07-15,S01,United Kingdom,Male,53
8829,2020-05-25,S01,Poland,Female,49
8830,2022-10-02,S01,Ghana,Male,56
8831,2020-07-09,S04,Canada,Female,71
8832,2022-08-07,S01,Norway,Male,42
8833,2022-02-24,S01,Chile,Female,57
8834,2021-12-29,S05,France,Male,46
8835,2020-05-23,S01,Germany,Male,35
8836,2022-08-07,S01,Canada,Male,24
8837,2020-12-08,S01,India,Male,63
8838,2021-09-12,S01,Argentina,Female,33
8839,2021-12-15,S04,Canada,Female,43
8840,2020-01-20,S01,Pakistan,Male,71
8841,2022-07-03,S01,Peru,Female,46
8842,2022-01-15,S02,Canada,Female,64
8843,2020-06-12,S04,Canada,Female,53
8844,2022-09-29,S05,United Kingdom,Male,56
8845,2021-02-03,S03,Poland,Other,19
8846,2020-06-06,S01,Indonesia,Male,62
8847,2022-03-29,S03,United Kingdom,Female,18
8848,2021-04-20,S02,Brazil,Male,33
8849,2022-05-20,S02,Germany,Female,61
8850,2022-12-10,S01,Mexico,Male,75
8851,2020-11-17,S01,Chile,Male,29
8852,2021-05-03,S04,France,Male,54
8853,2022-10-06,S02,United States,Male,63
8854,2022-10-21,S02,Colombia,Female,34
8855,2022-04-11,S02,Germany,Male,62
8856,2021-08-31,S02,Poland,Other,70
8857,2021-07-24,S01,Malaysia,Male,70
8858,2022-09-26,S02,Turkey,Female,72
8859,2021-10-12,S03,United States,Female,66
8860,2021-10-04,S01,Vietnam,Female,62
8861,2022-08-15,S01,Venezuela,Female,68
8862,2022-06-07,S01,Canada,Female,59
8863,2022-10-16,S02,Denmark,Female,72
8864,2022-03-16,S02,Canada,Male,44
8865,2022-12-13,S02,Argentina,Female,57
8866,2021-03-28,S01,Bangladesh,Female,27
8867,2022-05-17,S01,Colombia,Male,61
8868,2021-05-27,S01,Vietnam,Female,68
8869,2021-07-01,S02,Denmark,Female,68
8870,2022-05-26,S01,Brazil,Male,22
8871,2022-09-12,S01,Canada,Female,69
8872,2021-12-11,S01,Mexico,Female,19
8873,2020-01-30,S01,Canada,Male,78
8874,2020-12-18,S01,Algeria,Female,29
8875,2022-06-26,S02,Sweden,Female,19
8876,2020-11-24,S01,Canada,Male,57
8877,2022-02-15,S04,United States,Male,21
8878,2021-05-27,S02,Mexico,Female,59
8879,2020-01-05,S04,Italy,Male,54
8880,2020-10-25,S01,United Kingdom,Female,45
8881,2021-09-25,S01,Canada,Male,29
8882,2022-11-03,S01,Norway,Male,26
8883,2022-10-31,S01,Argentina,Female,26
8884,2021-10-11,S01,Canada,Male,46
8885,2020-08-05,S01,United States,Male,53
8886,2020-10-24,S02,France,Male,51
8887,2021-06-01,S03,United States,Male,38
8888,2022-07-04,S01,Spain,Male,77
8889,2020-06-24,S03,United States,Female,45
8890,2021-12-09,S01,United States,Female,77
8891,2022-11-13,S02,United States,Male,65
8892,2020-07-01,S01,Canada,Female,26
8893,2020-06-05,S02,France,Other,23
8894,2022-11-04,S01,Brazil,Male,55
8895,2022-09-05,S01,Vietnam,Male,75
8896,2020-02-17,S02,Mexico,Female,32
8897,2022-10-27,S04,Italy,Male,23
8898,2022-04-02,S01,Algeria,Female,21
8899,2022-12-04,S01,Brazil,Male,18
8900,2022-01-24,S05,Netherlands,Male,43
8901,2022-01-03,S01,Chile,Male,42
8902,2021-04-13,S03,Italy,Male,33
8903,2022-11-15,S01,United Kingdom,Female,55
8904,2020-02-02,S01,United Kingdom,Female,76
8905,2021-03-11,S02,France,Female,34
8906,2021-01-27,S01,Malaysia,Female,39
8907,2021-08-12,S01,Germany,Female,73
8908,2021-12-05,S03,United States,Male,47
8909,2020-04-16,S01,Poland,Male,79
8910,2021-08-18,S03,Germany,Male,30
8911,2022-03-20,S02,United States,Female,70
8912,2020-11-01,S01,China,Female,49
8913,2021-11-19,S01,Colombia,Female,55
8914,2020-05-20,S01,Germany,Female,68
8915,2020-09-29,S02,Italy,Male,44
8916,2021-10-24,S04,Poland,Female,35
8917,2020-10-11,S01,India,Female,52
8918,2021-02-28,S01,Mexico,Female,56
8919,2020-05-14,S01,Ethiopia,Male,32
8920,2020-11-17,S03,Colombia,Male,32
8921,2021-12-26,S03,United States,Male,31
8922,2020-12-16,S01,Peru,Female,46
8923,2021-11-24,S01,United States,Male,62
8924,2022-09-24,S01,Canada,Male,38
8925,2021-01-17,S02,Mexico,Male,57
8926,2020-12-24,S01,Germany,Male,39
8927,2020-11-03,S03,Canada,Male,49
8928,2022-05-02,S02,Pakistan,Female,18
8929,2022-10-12,S03,Germany,Male,71
8930,2020-03-11,S01,Malaysia,Female,68
8931,2022-06-15,S02,United States,Female,42
8932,2022-09-09,S01,India,Female,37
8933,2021-12-30,S01,Venezuela,Male,35
8934,2022-02-21,S03,United States,Male,18
8935,2022-04-08,S04,United States,Male,41
8936,2020-08-19,S02,Canada,Male,39
8937,2022-08-30,S01,Egypt,Male,50
8938,2022-02-01,S01,Canada,Female,50
8939,2021-08-30,S01,United States,Male,47
8940,2022-09-20,S03,United Kingdom,Female,46
8941,2021-01-18,S02,France,Female,28
8942,2022-05-07,S01,Sweden,Male,54
8943,2022-06-22,S01,Italy,Male,72
8944,2022-12-03,S01,Denmark,Female,30
8945,2021-02-25,S02,Netherlands,Female,20
8946,2021-06-09,S01,Kenya,Male,73
8947,2020-08-02,S01,Bangladesh,Male,57
8948,2022-03-17,S01,Malaysia,Male,45
8949,2022-07-09,S01,Spain,Male,70
8950,2022-08-09,S02,Poland,Female,80
8951,2021-09-16,S01,Poland,Male,64
8952,2021-04-18,S02,United States,Male,37
8953,2020-11-05,S02,Spain,Female,56
8954,2021-03-16,S01,Thailand,Male,59
8955,2021-03-14,S01,Colombia,Male,50
8956,2021-06-20,S02,Colombia,Male,37
8957,2021-11-02,S02,United States,Female,48
8958,2021-07-24,S01,Venezuela,Female,21
8959,2021-06-25,S02,United Kingdom,Male,41
8960,2020-03-14,S01,Peru,Male,52
8961,2020-12-11,S02,United States,Male,67
8962,2021-08-15,S01,United States,Male,41
8963,2022-04-01,S03,Norway,Female,21
8964,2022-07-06,S01,Venezuela,Male,45
8965,2021-02-16,S02,Sweden,Female,26
8966,2022-12-24,S04,Canada,Male,42
8967,2021-02-19,S03,United States,Female,30
8968,2022-08-24,S04,United States,Male,61
8969,2020-04-11,S02,United Kingdom,Female,52
8970,2022-07-15,S01,Mexico,Female,55
8971,2021-04-14,S02,United States,Female,41
8972,2020-05-03,S01,Venezuela,Female,27
8973,2020-02-23,S01,Bangladesh,Female,63
8974,2021-07-07,S03,Italy,Female,52
8975,2022-05-06,S01,Uganda,Male,47
8976,2021-09-27,S01,Peru,Male,35
8977,2020-11-23,S01,Mexico,Male,25
8978,2022-06-22,S01,United Kingdom,Male,23
8979,2022-04-28,S02,Chile,Female,75
8980,2020-12-03,S04,Poland,Female,73
8981,2020-07-01,S01,Venezuela,Female,26
8982,2021-03-17,S01,Italy,Female,54
8983,2020-11-18,S01,Mexico,Male,22
8984,2020-07-04,S02,Colombia,Male,63
8985,2020-09-26,S01,Argentina,Male,44
8986,2021-10-27,S01,Mexico,Female,66
8987,2022-01-01,S01,Ethiopia,Female,33
8988,2022-12-02,S01,Argentina,Male,43
8989,2022-11-03,S01,Egypt,Male,60
8990,2021-06-24,S02,Mexico,Female,51
8991,2022-08-01,S01,Chile,Female,65
8992,2022-05-28,S02,Japan,Female,25
8993,2020-10-23,S04,Germany,Female,55
8994,2020-02-20,S02,Netherlands,Male,63
8995,2020-10-18,S03,United States,Female,76
8996,2020-06-19,S05,Canada,Female,76
8997,2021-08-27,S03,Australia,Female,26
8998,2020-07-28,S02,Norway,Female,24
8999,2021-06-20,S01,United Kingdom,Female,33
9000,2021-06-29,S01,Philippines,Female,38
9001,2020-07-10,S01,Spain,Male,20
9002,2020-01-10,S01,South Korea,Female,56
9003,2020-05-31,S04,United States,Female,61
9004,2021-10-04,S01,Uganda,Male,25
9005,2020-07-27,S01,Peru,Male,31
9006,2020-01-11,S01,Canada,Female,23
9007,2020-04-01,S02,Canada,Female,65
9008,2022-11-03,S01,Ghana,Female,34
9009,2020-05-31,S01,Canada,Female,50
9010,2021-10-08,S01,Colombia,Male,80
9011,2020-12-07,S03,United Kingdom,Female,50
9012,2022-07-30,S01,Netherlands,Female,21
9013,2022-11-30,S01,Peru,Female,29
9014,2022-01-19,S03,United States,Male,66
9015,2020-04-25,S04,Poland,Female,79
9016,2022-03-19,S01,United States,Female,27
9017,2022-06-22,S04,Canada,Female,50
9018,2020-01-11,S01,Norway,Male,60
9019,2020-03-04,S04,Spain,Female,80
9020,2022-02-10,S04,United Kingdom,Male,80
9021,2020-07-26,S01,Kenya,Female,35
9022,2022-08-25,S01,United States,Male,36
9023,2022-08-31,S01,Argentina,Female,73
9024,2021-08-27,S01,Russia,Male,43
9025,2022-03-28,S04,Denmark,Female,74
9026,2020-02-23,S01,Canada,Male,21
9027,2022-10-18,S01,Chile,Female,30
9028,2021-11-18,S01,South Korea,Male,53
9029,2022-09-04,S01,Argentina,Female,56
9030,2020-06-13,S01,Denmark,Male,71
9031,2022-05-03,S01,United States,Female,49
9032,2020-08-09,S02,Canada,Female,45
9033,2022-06-17,S01,Mexico,Male,38
9034,2021-11-10,S01,Indonesia,Male,70
9035,2020-07-05,S02,United States,Male,38
9036,2020-09-30,S01,Netherlands,Female,21
9037,2020-08-09,S01,Pakistan,Female,35
9038,2021-03-28,S02,United States,Female,50
9039,2022-09-27,S01,Argentina,Male,41
9040,2020-02-04,S01,Peru,Female,38
9041,2020-08-28,S05,Canada,Male,73
9042,2020-08-17,S03,Canada,Male,24
9043,2021-08-13,S01,Brazil,Female,24
9044,2021-01-04,S01,United States,Female,50
9045,2022-08-05,S02,United States,Male,69
9046,2020-01-30,S01,Bangladesh,Female,50
9047,2020-12-13,S01,Malaysia,Female,41
9048,2022-03-20,S01,Malaysia,Male,60
9049,2022-06-11,S01,Denmark,Other,68
9050,2021-09-20,S01,Canada,Male,52
9051,2022-12-11,S01,Poland,Male,34
9052,2020-01-03,S02,Thailand,Male,26
9053,2020-10-01,S01,Mexico,Male,29
9054,2020-02-22,S01,Colombia,Female,24
9055,2020-10-20,S01,Colombia,Male,62
9056,2022-06-05,S01,Brazil,Female,57
9057,2021-08-01,S02,Thailand,Male,20
9058,2022-06-14,S03,New Zealand,Male,79
9059,2020-06-18,S01,Canada,Female,71
9060,2020-12-10,S01,Brazil,Male,77
9061,2022-07-03,S02,Peru,Female,34
9062,2021-01-25,S02,France,Male,61
9063,2020-02-07,S03,Canada,Male,37
9064,2020-02-01,S01,Argentina,Male,47
9065,2020-06-23,S01,Nigeria,Male,32
9066,2022-05-10,S01,Netherlands,Male,49
9067,2022-07-05,S01,Italy,Male,68
9068,2022-07-21,S04,France,Male,72
9069,2020-03-04,S03,Canada,Male,63
9070,2020-09-21,S02,Spain,Male,49
9071,2022-03-08,S01,Peru,Female,49
9072,2022-03-20,S05,Sweden,Female,30
9073,2021-02-25,S02,Canada,Female,74
9074,2021-10-23,S03,United Kingdom,Female,71
9075,2022-04-27,S01,Italy,Female,66
9076,2021-06-24,S03,United States,Male,55
9077,2021-12-01,S01,United States,Male,60
9078,2020-01-15,S03,Norway,Female,22
9079,2022-08-12,S01,Vietnam,Male,73
9080,2021-05-26,S04,Spain,Female,29
9081,2021-12-26,S01,Saudi Arabia,Male,50
9082,2022-06-08,S01,China,Female,44
9083,2021-03-04,S02,United States,Male,40
9084,2022-11-26,S01,United States,Female,58
9085,2020-08-04,S02,Peru,Male,28
9086,2022-06-20,S01,Argentina,Female,66
9087,2022-06-18,S01,Peru,Female,73
9088,2021-08-29,S01,South Africa,Female,52
9089,2020-11-30,S01,Poland,Female,36
9090,2021-11-15,S04,Canada,Male,80
9091,2022-11-15,S02,Netherlands,Male,48
9092,2021-05-14,S01,Norway,Male,66
9093,2020-11-20,S01,Egypt,Male,52
9094,2021-06-02,S01,Algeria,Male,43
9095,2020-09-30,S01,Mexico,Male,63
9096,2022-01-30,S01,Sweden,Female,37
9097,2021-08-21,S03,United States,Male,42
9098,2022-02-25,S01,Japan,Male,41
9099,2020-07-07,S01,Bangladesh,Male,71
9100,2022-12-26,S01,Canada,Male,21
9101,2021-05-27,S03,Canada,Male,28
9102,2022-06-21,S03,Sweden,Male,41
9103,2021-05-02,S02,France,Female,78
9104,2022-09-24,S02,Australia,Male,52
9105,2021-03-19,S02,Poland,Male,46
